Year,Full Name,13-24 Diag Cases,13-24 Diag Rates,25-34 Diag Cases,25-34 Diag Rates,35-44 Diag Cases,35-44 Diag Rates,45-54 Diag Cases,45-54 Diag Rates,55+ Diag Cases,55+ Diag Rates
2010,Cheatham County TN,,,,,,,,,,
2010,Cheboygan County MI,0,0,0,0,0,0,0,0,0,0
2010,Chelan County WA,,,,,,,,,,
2010,Chemung County NY,,,,,0,0,,,0,0
2010,Chenango County NY,0,0,0,0,0,0,0,0,0,0
2010,Cherokee County AL,,,,,,,,,,
2010,Cherokee County GA,5,15.5,,,,,0,0,,
2010,Cherokee County IA,0,0,0,0,0,0,0,0,0,0
2010,Cherokee County KS,0,0,0,0,0,0,0,0,0,0
2010,Cherokee County NC,0,0,0,0,0,0,0,0,0,0
2010,Cherokee County OK,,,,,,,,,,
2010,Cherokee County SC,,,,,,,,,0,0
2010,Cherokee County TX,,,5,83.6,,,0,0,,
2010,Cherry County NE,0,0,0,0,0,0,0,0,0,0
2010,Chesapeake City VA,,,10,35.1,10,32.4,7,18.7,,
2010,Cheshire County NH,,,,,,,,,,
2010,Chester County PA,7,8.6,,,,,6,7.3,,
2010,Chester County SC,0,0,,,,,0,0,0,0
2010,Chester County TN,0,0,0,0,0,0,0,0,0,0
2010,Chesterfield County SC,,,,,,,,,,
2010,Chesterfield County VA,5,9.6,9,23.7,,,,,5,6.8
2010,Cheyenne County CO,0,0,0,0,0,0,0,0,0,0
2010,Cheyenne County KS,0,0,0,0,0,0,0,0,0,0
2010,Cheyenne County NE,0,0,0,0,0,0,0,0,0,0
2010,Chickasaw County IA,0,0,0,0,0,0,0,0,0,0
2010,Chickasaw County MS,,,,,,,0,0,0,0
2010,Chicot County AR,0,0,0,0,0,0,0,0,0,0
2010,Childress County TX,,,,,,,,,,
2010,Chilton County AL,,,,,,,,,,
2010,Chippewa County MI,0,0,0,0,0,0,0,0,0,0
2010,Chippewa County MN,0,0,0,0,0,0,0,0,0,0
2010,Chippewa County WI,0,0,0,0,0,0,0,0,0,0
2010,Chisago County MN,,,,,,,,,,
2010,Chittenden County VT,,,,,,,,,,
2010,Choctaw County AL,,,,,,,,,,
2010,Choctaw County MS,0,0,0,0,0,0,0,0,0,0
2010,Choctaw County OK,0,0,0,0,0,0,0,0,0,0
2010,Chouteau County MT,0,0,0,0,0,0,0,0,0,0
2010,Chowan County NC,,,,,,,,,,
2010,Christian County IL,,,,,,,,,,
2010,Christian County KY,,,,,,,,,,
2010,Christian County MO,,,,,,,,,0,0
2010,Churchill County NV,0,0,0,0,0,0,0,0,0,0
2010,Cibola County NM,,,,,,,,,,
2010,Cimarron County OK,0,0,0,0,0,0,0,0,0,0
2010,Citrus County FL,,,0,0,,,,,0,0
2010,Clackamas County OR,6,10.6,8,18.6,,,7,11.7,,
2010,Claiborne County MS,,,,,,,,,,
2010,Claiborne County TN,,,,,,,,,,
2010,Claiborne Parish LA,,,,,,,,,,
2010,Clallam County WA,,,,,,,,,,
2010,Clare County MI,,,,,,,,,,
2010,Clarendon County SC,,,0,0,0,0,,,,
2010,Clarion County PA,,,,,,,,,,
2010,Clark County AR,,,,,,,,,,
2010,Clark County ID,,,,,,,,,,
2010,Clark County IL,,,,,,,,,,
2010,Clark County IN,,,,,6,39.4,,,,
2010,Clark County KS,0,0,0,0,0,0,0,0,0,0
2010,Clark County KY,,,,,,,,,,
2010,Clark County MO,0,0,0,0,0,0,0,0,0,0
2010,Clark County NV,73,23.3,101,34.4,90,31.2,44,16.6,35,8
2010,Clark County OH,,,,,0,0,0,0,0,0
2010,Clark County SD,,,,,,,,,,
2010,Clark County WA,,,5,9.1,7,11.7,9,14.5,,
2010,Clark County WI,0,0,0,0,0,0,0,0,0,0
2010,Clarke County AL,,,,,,,,,,
2010,Clarke County GA,10,24.5,6,30.6,,,7,67.3,,
2010,Clarke County IA,,,,,,,,,,
2010,Clarke County MS,,,,,,,,,,
2010,Clarke County VA,,,,,,,,,,
2010,Clatsop County OR,,,,,,,,,,
2010,Clay County AL,,,,,,,,,,
2010,Clay County AR,,,,,,,,,,
2010,Clay County FL,,,,,8,29.3,,,,
2010,Clay County GA,,,,,,,,,,
2010,Clay County IA,0,0,0,0,0,0,0,0,0,0
2010,Clay County IL,,,,,,,,,,
2010,Clay County IN,0,0,0,0,0,0,0,0,0,0
2010,Clay County KS,0,0,0,0,0,0,0,0,0,0
2010,Clay County KY,,,,,,,,,,
2010,Clay County MN,0,0,0,0,0,0,0,0,0,0
2010,Clay County MO,,,7,21.9,,,,,,
2010,Clay County MS,0,0,0,0,0,0,0,0,0,0
2010,Clay County NC,,,,,,,,,,
2010,Clay County NE,0,0,0,0,0,0,0,0,0,0
2010,Clay County SD,,,,,,,,,,
2010,Clay County TN,0,0,0,0,0,0,0,0,0,0
2010,Clay County TX,,,,,,,,,,
2010,Clay County WV,0,0,0,0,0,0,0,0,0,0
2010,Clayton County GA,34,70.9,45,113.2,32,80.5,33,92.1,10,24
2010,Clayton County IA,0,0,0,0,0,0,0,0,0,0
2010,Clear Creek County CO,,,,,,,,,,
2010,Clearfield County PA,,,,,,,,,0,0
2010,Clearwater County ID,,,,,,,,,,
2010,Clearwater County MN,0,0,0,0,0,0,0,0,0,0
2010,Cleburne County AL,,,,,,,,,,
2010,Cleburne County AR,0,0,0,0,0,0,0,0,0,0
2010,Clermont County OH,,,,,,,,,,
2010,Cleveland County AR,,,,,,,,,,
2010,Cleveland County NC,,,,,,,,,0,0
2010,Cleveland County OK,,,5,12.5,9,28,,,0,0
2010,Clinch County GA,0,0,0,0,0,0,0,0,0,0
2010,Clinton County IA,0,0,0,0,0,0,0,0,0,0
2010,Clinton County IL,,,,,,,,,,
2010,Clinton County IN,0,0,0,0,0,0,0,0,0,0
2010,Clinton County KY,,,,,,,,,,
2010,Clinton County MI,,,,,,,,,,
2010,Clinton County MO,0,0,0,0,0,0,0,0,0,0
2010,Clinton County NY,0,0,0,0,0,0,0,0,0,0
2010,Clinton County OH,0,0,0,0,0,0,0,0,0,0
2010,Clinton County PA,,,,,,,,,,
2010,Cloud County KS,0,0,0,0,0,0,0,0,0,0
2010,Coahoma County MS,,,0,0,,,,,,
2010,Coal County OK,0,0,0,0,0,0,0,0,0,0
2010,Cobb County GA,32,28.5,43,42.7,29,26.7,27,25.7,13,9.6
2010,Cochise County AZ,,,,,,,,,0,0
2010,Cochran County TX,0,0,0,0,0,0,0,0,0,0
2010,Cocke County TN,,,,,,,,,,
2010,Coconino County AZ,,,5,27.6,,,,,,
2010,Codington County SD,,,,,,,,,,
2010,Coffee County AL,,,,,,,,,,
2010,Coffee County GA,,,,,,,,,,
2010,Coffee County TN,,,,,,,,,,
2010,Coffey County KS,0,0,0,0,0,0,0,0,0,0
2010,Coke County TX,0,0,0,0,0,0,0,0,0,0
2010,Colbert County AL,0,0,,,,,0,0,0,0
2010,Cole County MO,,,,,,,,,,
2010,Coleman County TX,,,,,,,,,,
2010,Coles County IL,,,,,,,,,,
2010,Colfax County NE,,,,,,,,,,
2010,Colfax County NM,0,0,0,0,0,0,0,0,0,0
2010,Colleton County SC,,,,,,,,,0,0
2010,Collier County FL,,,16,49,14,39.4,6,14.7,,
2010,Collin County TX,18,15.1,29,26.3,26,19.1,10,8.3,7,5.1
2010,Collingsworth County TX,0,0,0,0,0,0,0,0,0,0
2010,Colonial Heights City VA,,,,,,,,,,
2010,Colorado County TX,,,,,,,,,,
2010,Colquitt County GA,0,0,,,,,,,,
2010,Columbia County AR,,,,,,,,,,
2010,Columbia County FL,0,0,,,,,0,0,,
2010,Columbia County GA,6,29.5,,,,,8,41.3,0,0
2010,Columbia County NY,,,,,,,,,,
2010,Columbia County OR,,,,,,,,,,
2010,Columbia County PA,,,,,0,0,,,0,0
2010,Columbia County WA,0,0,0,0,0,0,0,0,0,0
2010,Columbia County WI,0,0,0,0,0,0,0,0,0,0
2010,Columbiana County OH,,,,,,,,,,
2010,Columbus County NC,,,,,,,,,6,35.9
2010,Colusa County CA,,,,,,,,,,
2010,Comal County TX,,,,,,,,,,
2010,Comanche County KS,0,0,0,0,0,0,0,0,0,0
2010,Comanche County OK,7,27.8,,,,,,,,
2010,Comanche County TX,0,0,0,0,0,0,0,0,0,0
2010,Concho County TX,,,,,,,,,,
2010,Concordia Parish LA,,,,,,,,,0,0
2010,Conecuh County AL,,,,,,,,,,
2010,Conejos County CO,,,,,,,,,,
2010,Contra Costa County CA,19,11.5,31,23.8,25,16.8,17,10.3,5,1.9
2010,Converse County WY,0,0,0,0,0,0,0,0,0,0
2010,Conway County AR,,,,,,,,,,
2010,Cook County GA,,,,,,,,,,
2010,Cook County IL,296,34.2,368,44.2,284,40,194,27.1,92,7.7
2010,Cook County MN,0,0,0,0,0,0,0,0,0,0
2010,Cooke County TX,0,0,0,0,0,0,0,0,0,0
2010,Cooper County MO,0,0,0,0,0,0,0,0,0,0
2010,Coos County NH,,,,,,,,,,
2010,Coos County OR,,,,,,,,,,
2010,Coosa County AL,,,,,,,,,,
2010,Copiah County MS,,,,,,,0,0,,
2010,Corson County SD,,,,,,,,,,
2010,Cortland County NY,,,,,,,,,,
2010,Coryell County TX,,,,,,,0,0,,
2010,Coshocton County OH,,,,,,,,,,
2010,Costilla County CO,0,0,0,0,0,0,0,0,0,0
2010,Cottle County TX,0,0,0,0,0,0,0,0,0,0
2010,Cotton County OK,0,0,0,0,0,0,0,0,0,0
2010,Cottonwood County MN,0,0,0,0,0,0,0,0,0,0
2010,Covington City VA,0,0,0,0,0,0,0,0,0,0
2010,Covington County AL,,,,,0,0,,,0,0
2010,Covington County MS,0,0,0,0,0,0,0,0,0,0
2010,Coweta County GA,5,25.5,,,0,0,,,0,0
2010,Cowley County KS,,,,,,,,,,
2010,Cowlitz County WA,,,0,0,,,,,0,0
2010,Craig County OK,,,,,,,,,,
2010,Craig County VA,0,0,0,0,0,0,0,0,0,0
2010,Craighead County AR,,,,,,,,,,
2010,Crane County TX,0,0,0,0,0,0,0,0,0,0
2010,Craven County NC,,,,,6,52.6,6,44.4,,
2010,Crawford County AR,,,,,,,,,,
2010,Crawford County GA,0,0,,,,,0,0,0,0
2010,Crawford County IA,0,0,0,0,0,0,0,0,0,0
2010,Crawford County IL,,,,,,,,,,
2010,Crawford County IN,0,0,0,0,0,0,0,0,0,0
2010,Crawford County KS,,,,,,,,,,
2010,Crawford County MI,0,0,0,0,0,0,0,0,0,0
2010,Crawford County MO,0,0,0,0,0,0,0,0,0,0
2010,Crawford County OH,0,0,0,0,0,0,0,0,0,0
2010,Crawford County PA,,,,,,,,,,
2010,Crawford County WI,0,0,0,0,0,0,0,0,0,0
2010,Creek County OK,,,,,,,,,,
2010,Crenshaw County AL,,,,,,,,,,
2010,Crisp County GA,5,133.5,,,,,,,,
2010,Crittenden County AR,,,,,,,,,,
2010,Crittenden County KY,,,,,,,,,,
2010,Crockett County TN,0,0,0,0,0,0,0,0,0,0
2010,Crockett County TX,0,0,0,0,0,0,0,0,0,0
2010,Crook County OR,0,0,0,0,0,0,0,0,0,0
2010,Crook County WY,0,0,0,0,0,0,0,0,0,0
2010,Crosby County TX,,,,,,,,,,
2010,Cross County AR,,,,,,,,,,
2010,Crow Wing County MN,,,,,,,,,,
2010,Crowley County CO,0,0,0,0,0,0,0,0,0,0
2010,Culberson County TX,0,0,0,0,0,0,0,0,0,0
2010,Cullman County AL,,,,,,,,,,
2010,Culpeper County VA,,,,,,,,,,
2010,Cumberland County IL,,,,,,,,,,
2010,Cumberland County KY,,,,,,,,,,
2010,Cumberland County ME,,,,,,,,,,
2010,Cumberland County NC,25,36.7,23,43.8,13,32.3,9,21.7,6,9.8
2010,Cumberland County NJ,,,5,22.3,8,36.4,5,22.5,,
2010,Cumberland County PA,,,,,,,,,0,0
2010,Cumberland County TN,0,0,0,0,0,0,0,0,0,0
2010,Cumberland County VA,0,0,0,0,0,0,0,0,0,0
2010,Cuming County NE,0,0,0,0,0,0,0,0,0,0
2010,Currituck County NC,,,,,,,,,,
2010,Curry County NM,,,,,,,,,,
2010,Curry County OR,,,,,,,,,,
2010,Custer County CO,0,0,0,0,0,0,0,0,0,0
2010,Custer County ID,,,,,,,,,,
2010,Custer County MT,,,,,,,,,,
2010,Custer County NE,,,,,,,,,,
2010,Custer County OK,0,0,0,0,0,0,0,0,0,0
2010,Custer County SD,,,,,,,,,,
2010,Cuyahoga County OH,53,26.3,46,29.1,31,19.6,32,16.3,13,3.6
2010,Dade County GA,,,,,,,,,,
2010,Dade County MO,0,0,0,0,0,0,0,0,0,0
2010,Daggett County UT,0,0,0,0,0,0,0,0,0,0
2010,Dakota County MN,,,7,12.9,6,10.6,6,9,,
2010,Dakota County NE,,,,,,,,,,
2010,Dale County AL,0,0,,,,,0,0,,
2010,Dallam County TX,0,0,0,0,0,0,0,0,0,0
2010,Dallas County AL,0,0,0,0,0,0,5,77.1,0,0
2010,Dallas County AR,0,0,0,0,0,0,0,0,0,0
2010,Dallas County IA,,,,,,,,,,
2010,Dallas County MO,0,0,0,0,0,0,0,0,0,0
2010,Dallas County TX,253,61.9,296,76.9,221,64.4,145,45.5,52,11.9
2010,Dane County WI,,,11,13.9,8,12.4,7,10.2,,
2010,Daniels County MT,0,0,0,0,0,0,0,0,0,0
2010,Danville City VA,,,5,106.7,,,,,0,0
2010,Dare County NC,,,,,,,,,,
2010,Darke County OH,0,0,0,0,0,0,0,0,0,0
2010,Darlington County SC,,,,,,,,,0,0
2010,Dauphin County PA,,,11,31.5,10,29.1,9,21.7,,
2010,Davidson County NC,0,0,0,0,,,,,,
2010,Davidson County TN,50,47.1,52,45.7,54,62.9,42,49.3,19,14.2
2010,Davie County NC,,,,,,,,,,
2010,Daviess County IN,,,,,,,,,,
2010,Daviess County KY,,,,,,,,,,
2010,Daviess County MO,0,0,0,0,0,0,0,0,0,0
2010,Davis County IA,0,0,0,0,0,0,0,0,0,0
2010,Davis County UT,,,,,,,,,0,0
2010,Davison County SD,,,,,,,,,,
2010,Dawes County NE,0,0,0,0,0,0,0,0,0,0
2010,Dawson County GA,0,0,0,0,0,0,0,0,0,0
2010,Dawson County MT,0,0,0,0,0,0,0,0,0,0
2010,Dawson County NE,,,,,,,,,,
2010,Dawson County TX,0,0,0,0,0,0,0,0,0,0
2010,Day County SD,,,,,,,,,,
2010,De Baca County NM,,,,,,,,,,
2010,De Soto Parish LA,,,,,,,,,,
2010,De Witt County IL,,,,,,,,,,
2010,Deaf Smith County TX,0,0,0,0,0,0,0,0,0,0
2010,Dearborn County IN,0,0,0,0,0,0,0,0,0,0
2010,Decatur County GA,,,,,,,,,0,0
2010,Decatur County IA,0,0,0,0,0,0,0,0,0,0
2010,Decatur County IN,0,0,0,0,0,0,0,0,0,0
2010,Decatur County KS,0,0,0,0,0,0,0,0,0,0
2010,Decatur County TN,,,,,,,,,,
2010,Deer Lodge County MT,,,,,,,,,,
2010,Defiance County OH,,,,,,,,,,
2010,Dekalb County AL,,,,,,,,,,
2010,Dekalb County GA,118,105,146,123.4,123,114.9,74,76.6,33,24.2
2010,Dekalb County IL,,,,,,,,,,
2010,Dekalb County IN,,,,,,,,,,
2010,Dekalb County MO,0,0,0,0,0,0,0,0,0,0
2010,Dekalb County TN,0,0,0,0,0,0,0,0,0,0
2010,Del Norte County CA,,,,,,,,,,
2010,Delaware County IA,0,0,0,0,0,0,0,0,0,0
2010,Delaware County IN,,,,,,,,,,
2010,Delaware County NY,,,,,,,,,,
2010,Delaware County OH,0,0,,,,,,,0,0
2010,Delaware County OK,0,0,0,0,0,0,0,0,0,0
2010,Delaware County PA,17,17.3,24,35.9,19,27.3,16,18.6,10,6.8
2010,Delta County CO,0,0,0,0,0,0,0,0,0,0
2010,Delta County MI,0,0,0,0,0,0,0,0,0,0
2010,Delta County TX,0,0,0,0,0,0,0,0,0,0
2010,Denali Borough AK,,,,,,,,,,
2010,Dent County MO,,,,,,,,,,
2010,Denton County TX,,,14,13.9,11,10.1,10,10.3,,
2010,Denver County CO,24,26.4,67,53.9,35,38.7,37,50.9,10,8
2010,Des Moines County IA,,,,,,,,,,
2010,Deschutes County OR,,,,,,,,,,
2010,Desha County AR,0,0,0,0,0,0,0,0,0,0
2010,Desoto County FL,,,,,,,,,,
2010,Desoto County MS,7,26.6,8,36.4,8,32,,,,
2010,Deuel County NE,0,0,0,0,0,0,0,0,0,0
2010,Deuel County SD,,,,,,,,,,
2010,Dewey County OK,0,0,0,0,0,0,0,0,0,0
2010,Dewey County SD,,,,,,,,,,
2010,Dewitt County TX,,,,,,,,,,
2010,Dickens County TX,0,0,0,0,0,0,0,0,0,0
2010,Dickenson County VA,,,,,,,,,,
2010,Dickey County ND,,,,,,,,,,
2010,Dickinson County IA,0,0,0,0,0,0,0,0,0,0
2010,Dickinson County KS,,,,,,,,,,
2010,Dickinson County MI,0,0,0,0,0,0,0,0,0,0
2010,Dickson County TN,,,,,,,,,,
2010,Dillingham Census Area AK,,,,,,,,,,
2010,Dillon County SC,,,,,,,,,,
2010,Dimmit County TX,0,0,0,0,0,0,0,0,0,0
2010,Dinwiddie County VA,,,,,,,,,,
2010,District Of Columbia DC,151,133.4,206,162.4,181,222.7,173,228,88,65.8
2010,Divide County ND,,,,,,,,,,
2010,Dixie County FL,0,0,0,0,0,0,0,0,0,0
2010,Dixon County NE,,,,,,,,,,
2010,Doddridge County WV,0,0,0,0,0,0,0,0,0,0
2010,Dodge County GA,,,,,,,,,,
2010,Dodge County MN,,,,,,,,,,
2010,Dodge County NE,,,,,,,,,,
2010,Dodge County WI,,,,,,,,,,
2010,Dolores County CO,0,0,0,0,0,0,0,0,0,0
2010,Doniphan County KS,,,,,,,,,,
2010,Donley County TX,,,,,,,,,,
2010,Dooly County GA,0,0,,,,,,,0,0
2010,Door County WI,,,,,,,,,,
2010,Dorchester County MD,,,,,,,,,,
2010,Dorchester County SC,,,,,,,,,,
2010,Dougherty County GA,,,8,63.7,6,55.7,10,82.6,,
2010,Douglas County CO,,,0,0,,,,,0,0
2010,Douglas County GA,,,6,34.5,5,22.8,,,0,0
2010,Douglas County IL,,,,,,,,,,
2010,Douglas County KS,,,,,,,,,,
2010,Douglas County MN,,,,,,,,,,
2010,Douglas County MO,0,0,0,0,0,0,0,0,0,0
2010,Douglas County NE,,,20,24.5,18,26.8,12,17,,
2010,Douglas County NV,0,0,0,0,0,0,0,0,0,0
2010,Douglas County OR,0,0,0,0,0,0,0,0,0,0
2010,Douglas County SD,,,,,,,,,,
2010,Douglas County WA,,,,,,,,,,
2010,Douglas County WI,0,0,0,0,0,0,0,0,0,0
2010,Doña Ana County NM,,,7,25.3,,,,,,
2010,Drew County AR,0,0,0,0,0,0,0,0,0,0
2010,Dubois County IN,0,0,0,0,0,0,0,0,0,0
2010,Dubuque County IA,,,,,,,,,,
2010,Duchesne County UT,0,0,0,0,0,0,0,0,0,0
2010,Dukes County MA,,,,,,,,,,
2010,Dundy County NE,0,0,0,0,0,0,0,0,0,0
2010,Dunklin County MO,,,,,,,,,,
2010,Dunn County ND,,,,,,,,,,
2010,Dunn County WI,0,0,0,0,0,0,0,0,0,0
2010,Dupage County IL,,,,,,,,,,
2010,Duplin County NC,,,,,0,0,,,,
2010,Durham County NC,14,29.8,20,40.1,18,46.4,14,40.3,18,32.5
2010,Dutchess County NY,,,5,15.7,,,7,13.9,0,0
2010,Duval County FL,75,51.3,78,60.2,65,55.7,44,34.3,22,11.1
2010,Duval County TX,,,,,,,,,,
2010,Dyer County TN,0,0,0,0,0,0,0,0,0,0
2010,Eagle County CO,,,,,,,,,,
2010,Early County GA,0,0,0,0,0,0,0,0,0,0
2010,East Baton Rouge Parish LA,63,69,70,103.9,48,94.4,39,67.3,15,15.3
2010,East Carroll Parish LA,,,,,,,,,,
2010,East Feliciana Parish LA,,,0,0,,,0,0,0,0
2010,Eastland County TX,0,0,0,0,0,0,0,0,0,0
2010,Eaton County MI,,,,,,,,,,
2010,Eau Claire County WI,,,,,,,,,,
2010,Echols County GA,,,,,,,,,,
2010,Ector County TX,,,,,5,30.5,,,0,0
2010,Eddy County ND,,,,,,,,,,
2010,Eddy County NM,,,,,,,,,,
2010,Edgar County IL,,,,,,,,,,
2010,Edgecombe County NC,6,66.4,,,7,103.8,,,,
2010,Edgefield County SC,,,,,,,,,,
2010,Edmonson County KY,,,,,,,,,,
2010,Edmunds County SD,,,,,,,,,,
2010,Edwards County IL,,,,,,,,,,
2010,Edwards County KS,0,0,0,0,0,0,0,0,0,0
2010,Edwards County TX,,,,,,,,,,
2010,Effingham County GA,,,,,,,,,,
2010,Effingham County IL,,,,,,,,,,
2010,El Dorado County CA,,,,,,,,,,
2010,El Paso County CO,7,6.1,9,10.1,10,12.2,5,5.4,5,3.8
2010,El Paso County TX,26,16.4,39,36.2,18,17.2,21,20.6,10,6.3
2010,Elbert County CO,0,0,0,0,0,0,0,0,0,0
2010,Elbert County GA,,,,,,,,,,
2010,Elk County KS,0,0,0,0,0,0,0,0,0,0
2010,Elk County PA,,,,,,,,,,
2010,Elkhart County IN,,,,,,,,,,
2010,Elko County NV,,,,,,,,,,
2010,Elliott County KY,,,,,,,,,,
2010,Ellis County KS,0,0,0,0,0,0,0,0,0,0
2010,Ellis County OK,0,0,0,0,0,0,0,0,0,0
2010,Ellis County TX,,,,,,,,,,
2010,Ellsworth County KS,0,0,0,0,0,0,0,0,0,0
2010,Elmore County AL,,,,,,,,,,
2010,Elmore County ID,,,,,,,,,,
2010,Emanuel County GA,,,,,0,0,,,,
2010,Emery County UT,0,0,0,0,0,0,0,0,0,0
2010,Emmet County IA,0,0,0,0,0,0,0,0,0,0
2010,Emmet County MI,0,0,0,0,0,0,0,0,0,0
2010,Emmons County ND,,,,,,,,,,
2010,Emporia City VA,0,0,0,0,0,0,0,0,0,0
2010,Erath County TX,0,0,0,0,0,0,0,0,0,0
2010,Erie County NY,17,10.7,30,27.6,26,23.3,22,15.6,7,2.7
2010,Erie County OH,,,,,,,,,,
2010,Erie County PA,,,5,15.2,6,17.8,6,14.6,,
2010,Escambia County AL,,,,,,,,,,
2010,Escambia County FL,,,19,49.4,16,47.2,11,25.5,,
2010,Esmeralda County NV,,,,,,,0,0,0,0
2010,Essex County MA,,,,,,,,,,
2010,Essex County NJ,72,55.7,79,73.5,90,77.7,72,62.4,56,31.7
2010,Essex County NY,,,,,,,,,,
2010,Essex County VA,0,0,0,0,0,0,0,0,0,0
2010,Essex County VT,,,,,,,,,,
2010,Estill County KY,,,,,,,,,,
2010,Etowah County AL,,,,,0,0,,,0,0
2010,Eureka County NV,0,0,0,0,0,0,0,0,0,0
2010,Evangeline Parish LA,,,,,,,,,,
2010,Evans County GA,,,,,,,,,,
2010,Fairbanks North Star Borough AK,,,,,,,,,,
2010,Fairfax City VA,,,,,,,,,,
2010,Fairfax County VA,12,7.7,49,30.8,35,21.2,16,9.2,15,6.2
2010,Fairfield County CT,16,11.3,21,19.7,30,23,18,12,14,6
2010,Fairfield County OH,,,,,5,24.2,,,,
2010,Fairfield County SC,,,,,,,,,,
2010,Fall River County SD,,,,,,,,,,
2010,Fallon County MT,0,0,0,0,0,0,0,0,0,0
2010,Falls Church City VA,,,,,,,,,,
2010,Falls County TX,,,,,,,,,,
2010,Fannin County GA,,,,,,,,,,
2010,Fannin County TX,,,,,,,,,,
2010,Faribault County MN,0,0,0,0,0,0,0,0,0,0
2010,Faulk County SD,,,,,,,,,,
2010,Faulkner County AR,7,27.4,,,,,,,,
2010,Fauquier County VA,,,,,,,,,,
2010,Fayette County AL,,,,,,,,,,
2010,Fayette County GA,6,34.2,,,,,,,0,0
2010,Fayette County IA,,,,,,,,,,
2010,Fayette County IL,,,,,,,,,,
2010,Fayette County IN,0,0,0,0,0,0,0,0,0,0
2010,Fayette County KY,,,,,,,,,,
2010,Fayette County OH,0,0,0,0,0,0,0,0,0,0
2010,Fayette County PA,,,,,,,,,,
2010,Fayette County TN,,,0,0,0,0,,,,
2010,Fayette County TX,,,,,,,,,,
2010,Fayette County WV,,,,,,,,,,
2010,Fentress County TN,0,0,0,0,0,0,0,0,0,0
2010,Fergus County MT,0,0,0,0,0,0,0,0,0,0
2010,Ferry County WA,0,0,0,0,0,0,0,0,0,0
2010,Fillmore County MN,0,0,0,0,0,0,0,0,0,0
2010,Fillmore County NE,0,0,0,0,0,0,0,0,0,0
2010,Finney County KS,,,,,,,,,,
2010,Fisher County TX,0,0,0,0,0,0,0,0,0,0
2010,Flagler County FL,,,,,,,,,,
2010,Flathead County MT,,,,,,,,,,
2010,Fleming County KY,,,,,,,,,,
2010,Florence County SC,,,10,58.4,5,28.2,7,36,,
2010,Florence County WI,0,0,0,0,0,0,0,0,0,0
2010,Floyd County GA,,,,,,,,,,
2010,Floyd County IA,0,0,0,0,0,0,0,0,0,0
2010,Floyd County IN,,,,,0,0,0,0,0,0
2010,Floyd County KY,,,,,,,,,,
2010,Floyd County TX,0,0,0,0,0,0,0,0,0,0
2010,Floyd County VA,0,0,0,0,0,0,0,0,0,0
2010,Fluvanna County VA,,,,,,,,,,
2010,Foard County TX,0,0,0,0,0,0,0,0,0,0
2010,Fond Du Lac County WI,0,0,0,0,0,0,0,0,0,0
2010,Ford County IL,,,,,,,,,,
2010,Ford County KS,0,0,0,0,0,0,0,0,0,0
2010,Forest County PA,,,,,,,,,,
2010,Forest County WI,0,0,0,0,0,0,0,0,0,0
2010,Forrest County MS,,,8,70.3,,,,,,
2010,Forsyth County GA,,,,,,,0,0,,
2010,Forsyth County NC,15,25.6,8,17.8,13,27.6,11,21.6,12,13.7
2010,Fort Bend County TX,5,5.1,15,20.3,14,15,8,8.6,5,4.6
2010,Foster County ND,,,,,,,,,,
2010,Fountain County IN,0,0,0,0,0,0,0,0,0,0
2010,Franklin City VA,0,0,0,0,0,0,0,0,0,0
2010,Franklin County AL,0,0,0,0,0,0,0,0,0,0
2010,Franklin County AR,0,0,0,0,0,0,0,0,0,0
2010,Franklin County FL,0,0,0,0,0,0,0,0,0,0
2010,Franklin County GA,,,,,,,,,,
2010,Franklin County IA,0,0,0,0,0,0,0,0,0,0
2010,Franklin County ID,,,,,,,,,,
2010,Franklin County IL,,,,,,,,,,
2010,Franklin County IN,0,0,0,0,0,0,0,0,0,0
2010,Franklin County KS,,,,,,,,,,
2010,Franklin County KY,,,,,,,,,,
2010,Franklin County MA,,,,,,,,,,
2010,Franklin County ME,,,,,,,,,,
2010,Franklin County MO,,,,,,,,,,
2010,Franklin County MS,0,0,0,0,0,0,0,0,0,0
2010,Franklin County NC,,,,,,,,,0,0
2010,Franklin County NE,0,0,0,0,0,0,0,0,0,0
2010,Franklin County NY,,,,,,,,,,
2010,Franklin County OH,58,27.3,84,43.8,64,40.5,37,23.1,15,6.3
2010,Franklin County PA,,,,,,,,,0,0
2010,Franklin County TN,0,0,0,0,0,0,0,0,0,0
2010,Franklin County TX,,,,,,,,,,
2010,Franklin County VA,,,,,,,,,0,0
2010,Franklin County VT,,,,,,,,,,
2010,Franklin County WA,,,,,,,,,,
2010,Franklin Parish LA,,,,,,,,,,
2010,Frederick County MD,,,,,,,,,0,0
2010,Frederick County VA,,,,,,,,,,
2010,Fredericksburg City VA,,,,,,,,,,
2010,Freeborn County MN,0,0,0,0,0,0,0,0,0,0
2010,Freestone County TX,0,0,0,0,0,0,0,0,0,0
2010,Fremont County CO,,,,,,,,,,
2010,Fremont County IA,0,0,0,0,0,0,0,0,0,0
2010,Fremont County ID,,,,,,,,,,
2010,Fremont County WY,,,,,,,,,,
2010,Fresno County CA,14,7.5,36,27,25,21.9,15,13,10,5.5
2010,Frio County TX,,,,,,,0,0,0,0
2010,Frontier County NE,0,0,0,0,0,0,0,0,0,0
2010,Fulton County AR,0,0,0,0,0,0,0,0,0,0
