Indicator,Year,Full Name,FIPS,All Prev Cases,All Prev Rates,Population
HIV prevalence,2016,Delta County MI,26041.0,21,67.5,31112
HIV prevalence,2015,Delta County MI,26041.0,20,64,31250
HIV prevalence,2014,Delta County MI,26041.0,21,66.9,31398
HIV prevalence,2013,Delta County MI,26041.0,20,63.4,31547
HIV prevalence,2012,Delta County MI,26041.0,20,63.4,31543
HIV prevalence,2011,Delta County MI,26041.0,18,56.9,31611
HIV prevalence,2010,Delta County MI,26041.0,18,56.9,31635
HIV prevalence,2009,Delta County MI,26041.0,11,34.8,31583
HIV prevalence,2008,Delta County MI,26041.0,11,34.6,31836
HIV prevalence,2017,Denali Borough AK,2068.0,,,
HIV prevalence,2016,Denali Borough AK,2068.0,,,
HIV prevalence,2015,Denali Borough AK,2068.0,,,
HIV prevalence,2014,Denali Borough AK,2068.0,,,
HIV prevalence,2013,Denali Borough AK,2068.0,,,
HIV prevalence,2012,Denali Borough AK,2068.0,,,
HIV prevalence,2011,Denali Borough AK,2068.0,,,
HIV prevalence,2010,Denali Borough AK,2068.0,,,
HIV prevalence,2009,Denali Borough AK,2068.0,,,
HIV prevalence,2008,Denali Borough AK,2068.0,,,
HIV prevalence,2017,Dent County MO,29065.0,36,277.5,12972
HIV prevalence,2016,Dent County MO,29065.0,36,278,12949
HIV prevalence,2015,Dent County MO,29065.0,25,191.2,13074
HIV prevalence,2014,Dent County MO,29065.0,17,129.9,13092
HIV prevalence,2013,Dent County MO,29065.0,24,182.2,13171
HIV prevalence,2012,Dent County MO,29065.0,25,191.4,13064
HIV prevalence,2011,Dent County MO,29065.0,19,145.8,13033
HIV prevalence,2010,Dent County MO,29065.0,17,129.8,13099
HIV prevalence,2009,Dent County MO,29065.0,,,
HIV prevalence,2008,Dent County MO,29065.0,,,
HIV prevalence,2017,Denton County TX,48121.0,1286,187.2,687029
HIV prevalence,2016,Denton County TX,48121.0,1219,184.2,661809
HIV prevalence,2015,Denton County TX,48121.0,1153,181.3,635993
HIV prevalence,2014,Denton County TX,48121.0,1047,170.9,612628
HIV prevalence,2013,Denton County TX,48121.0,963,163.2,590061
HIV prevalence,2012,Denton County TX,48121.0,884,155,570436
HIV prevalence,2011,Denton County TX,48121.0,871,158.3,550097
HIV prevalence,2010,Denton County TX,48121.0,827,155.2,532946
HIV prevalence,2009,Denton County TX,48121.0,623,118.5,525710
HIV prevalence,2008,Denton County TX,48121.0,579,113.9,508551
HIV prevalence,2017,Denver County CO,8031.0,5519,919.5,600247
HIV prevalence,2016,Denver County CO,8031.0,5567,943.2,590203
HIV prevalence,2015,Denver County CO,8031.0,5591,969.9,576456
HIV prevalence,2014,Denver County CO,8031.0,5516,987.6,558527
HIV prevalence,2013,Denver County CO,8031.0,5409,993.6,544392
HIV prevalence,2012,Denver County CO,8031.0,5413,1019.3,531048
HIV prevalence,2011,Denver County CO,8031.0,5343,1031.9,517783
HIV prevalence,2010,Denver County CO,8031.0,5267,1046.4,503351
HIV prevalence,2009,Denver County CO,8031.0,5697,1143.3,498308
HIV prevalence,2008,Denver County CO,8031.0,5625,1156.5,486376
HIV prevalence,2017,Des Moines County IA,19057.0,25,75.9,32930
HIV prevalence,2016,Des Moines County IA,19057.0,23,69.4,33136
HIV prevalence,2015,Des Moines County IA,19057.0,28,84.1,33276
HIV prevalence,2014,Des Moines County IA,19057.0,21,62.8,33426
HIV prevalence,2013,Des Moines County IA,19057.0,19,56.4,33707
HIV prevalence,2012,Des Moines County IA,19057.0,18,53.6,33562
HIV prevalence,2011,Des Moines County IA,19057.0,16,47.9,33390
HIV prevalence,2010,Des Moines County IA,19057.0,16,47.7,33519
HIV prevalence,2009,Des Moines County IA,19057.0,20,58.4,34244
HIV prevalence,2008,Des Moines County IA,19057.0,20,58.7,34056
HIV prevalence,2017,Deschutes County OR,41017.0,122,76.4,159729
HIV prevalence,2016,Deschutes County OR,41017.0,119,77.3,154038
HIV prevalence,2015,Deschutes County OR,41017.0,117,79,148114
HIV prevalence,2014,Deschutes County OR,41017.0,110,76.5,143776
HIV prevalence,2013,Deschutes County OR,41017.0,119,85.2,139651
HIV prevalence,2012,Deschutes County OR,41017.0,112,82.5,135803
HIV prevalence,2011,Deschutes County OR,41017.0,101,75.4,133876
HIV prevalence,2010,Deschutes County OR,41017.0,104,78.8,132046
HIV prevalence,2009,Deschutes County OR,41017.0,73,55,132747
HIV prevalence,2008,Deschutes County OR,41017.0,70,53.1,131803
HIV prevalence,2017,Desha County AR,5041.0,16,167.5,9553
HIV prevalence,2016,Desha County AR,5041.0,17,175.5,9688
HIV prevalence,2015,Desha County AR,5041.0,20,204,9804
HIV prevalence,2014,Desha County AR,5041.0,22,220.5,9978
HIV prevalence,2013,Desha County AR,5041.0,19,187.3,10145
HIV prevalence,2012,Desha County AR,5041.0,19,186.1,10207
HIV prevalence,2011,Desha County AR,5041.0,19,184.2,10315
HIV prevalence,2010,Desha County AR,5041.0,16,152.2,10513
HIV prevalence,2009,Desha County AR,5041.0,13,120.4,10797
HIV prevalence,2008,Desha County AR,5041.0,13,118.9,10929
HIV prevalence,2017,Desoto County MS,28033.0,381,259.6,146762
HIV prevalence,2016,Desoto County MS,28033.0,354,246,143907
HIV prevalence,2015,Desoto County MS,28033.0,290,204.8,141636
HIV prevalence,2014,Desoto County MS,28033.0,284,203.8,139372
HIV prevalence,2013,Desoto County MS,28033.0,273,199.5,136839
HIV prevalence,2012,Desoto County MS,28033.0,269,200.1,134416
HIV prevalence,2011,Desoto County MS,28033.0,266,201.7,131909
HIV prevalence,2010,Desoto County MS,28033.0,239,184.7,129407
HIV prevalence,2009,Desoto County MS,28033.0,193,152.9,126237
HIV prevalence,2008,Desoto County MS,28033.0,168,136.3,123290
HIV prevalence,2017,Desoto County FL,12027.0,139,432,32173
HIV prevalence,2016,Desoto County FL,12027.0,146,467.4,31237
HIV prevalence,2015,Desoto County FL,12027.0,145,473.7,30612
HIV prevalence,2014,Desoto County FL,12027.0,128,423.6,30215
HIV prevalence,2013,Desoto County FL,12027.0,137,461.1,29710
HIV prevalence,2012,Desoto County FL,12027.0,156,526.1,29650
HIV prevalence,2011,Desoto County FL,12027.0,158,538,29366
HIV prevalence,2010,Desoto County FL,12027.0,150,511.3,29336
HIV prevalence,2009,Desoto County FL,12027.0,155,522,29691
HIV prevalence,2008,Desoto County FL,12027.0,148,502.5,29451
HIV prevalence,2017,Deuel County SD,46039.0,,,
HIV prevalence,2016,Deuel County SD,46039.0,,,
HIV prevalence,2015,Deuel County SD,46039.0,,,
HIV prevalence,2014,Deuel County SD,46039.0,,,
HIV prevalence,2013,Deuel County SD,46039.0,,,
HIV prevalence,2012,Deuel County SD,46039.0,0,0,3660
HIV prevalence,2011,Deuel County SD,46039.0,0,0,3636
HIV prevalence,2010,Deuel County SD,46039.0,0,0,3633
HIV prevalence,2009,Deuel County SD,46039.0,0,0,3472
HIV prevalence,2008,Deuel County SD,46039.0,0,0,3509
HIV prevalence,2017,Deuel County NE,31049.0,0,0,1585
HIV prevalence,2016,Deuel County NE,31049.0,0,0,1591
HIV prevalence,2015,Deuel County NE,31049.0,,,
HIV prevalence,2014,Deuel County NE,31049.0,,,
HIV prevalence,2013,Deuel County NE,31049.0,,,
HIV prevalence,2012,Deuel County NE,31049.0,,,
HIV prevalence,2011,Deuel County NE,31049.0,0,0,1655
HIV prevalence,2010,Deuel County NE,31049.0,,,
HIV prevalence,2009,Deuel County NE,31049.0,0,0,1584
HIV prevalence,2008,Deuel County NE,31049.0,0,0,1616
HIV prevalence,2017,Dewey County SD,46041.0,,,
HIV prevalence,2016,Dewey County SD,46041.0,,,
HIV prevalence,2015,Dewey County SD,46041.0,,,
HIV prevalence,2014,Dewey County SD,46041.0,,,
HIV prevalence,2013,Dewey County SD,46041.0,,,
HIV prevalence,2012,Dewey County SD,46041.0,,,
HIV prevalence,2011,Dewey County SD,46041.0,,,
HIV prevalence,2010,Dewey County SD,46041.0,,,
HIV prevalence,2009,Dewey County SD,46041.0,,,
HIV prevalence,2008,Dewey County SD,46041.0,,,
HIV prevalence,2017,Dewey County OK,40043.0,,,
HIV prevalence,2016,Dewey County OK,40043.0,,,
HIV prevalence,2015,Dewey County OK,40043.0,0,0,4023
HIV prevalence,2014,Dewey County OK,40043.0,0,0,4001
HIV prevalence,2013,Dewey County OK,40043.0,,,
HIV prevalence,2012,Dewey County OK,40043.0,,,
HIV prevalence,2011,Dewey County OK,40043.0,,,
HIV prevalence,2010,Dewey County OK,40043.0,,,
HIV prevalence,2009,Dewey County OK,40043.0,,,
HIV prevalence,2008,Dewey County OK,40043.0,,,
HIV prevalence,2017,Dewitt County TX,48123.0,6,35.5,16925
HIV prevalence,2016,Dewitt County TX,48123.0,8,46.5,17188
HIV prevalence,2015,Dewitt County TX,48123.0,12,69.7,17227
HIV prevalence,2014,Dewitt County TX,48123.0,10,58.1,17197
HIV prevalence,2013,Dewitt County TX,48123.0,24,140.4,17095
HIV prevalence,2012,Dewitt County TX,48123.0,8,46.8,17077
HIV prevalence,2011,Dewitt County TX,48123.0,9,53,16979
HIV prevalence,2010,Dewitt County TX,48123.0,12,71.2,16847
HIV prevalence,2009,Dewitt County TX,48123.0,13,78.6,16539
HIV prevalence,2008,Dewitt County TX,48123.0,9,54.5,16520
HIV prevalence,2017,Dickens County TX,48125.0,,,
HIV prevalence,2016,Dickens County TX,48125.0,0,0,1922
HIV prevalence,2015,Dickens County TX,48125.0,0,0,1931
HIV prevalence,2014,Dickens County TX,48125.0,,,
HIV prevalence,2013,Dickens County TX,48125.0,,,
HIV prevalence,2012,Dickens County TX,48125.0,,,
HIV prevalence,2011,Dickens County TX,48125.0,,,
HIV prevalence,2010,Dickens County TX,48125.0,,,
HIV prevalence,2009,Dickens County TX,48125.0,,,
HIV prevalence,2008,Dickens County TX,48125.0,0,0,2087
HIV prevalence,2017,Dickenson County VA,51051.0,,,
HIV prevalence,2016,Dickenson County VA,51051.0,,,
HIV prevalence,2015,Dickenson County VA,51051.0,7,53.8,13003
HIV prevalence,2014,Dickenson County VA,51051.0,6,45.8,13103
HIV prevalence,2013,Dickenson County VA,51051.0,,,
HIV prevalence,2012,Dickenson County VA,51051.0,,,
HIV prevalence,2011,Dickenson County VA,51051.0,,,
HIV prevalence,2010,Dickenson County VA,51051.0,,,
HIV prevalence,2009,Dickenson County VA,51051.0,,,
HIV prevalence,2008,Dickenson County VA,51051.0,0,0,13823
HIV prevalence,2017,Dickey County ND,38021.0,,,
HIV prevalence,2016,Dickey County ND,38021.0,0,0,4103
HIV prevalence,2015,Dickey County ND,38021.0,0,0,4180
HIV prevalence,2014,Dickey County ND,38021.0,0,0,4243
HIV prevalence,2013,Dickey County ND,38021.0,0,0,4331
HIV prevalence,2012,Dickey County ND,38021.0,0,0,4354
HIV prevalence,2011,Dickey County ND,38021.0,0,0,4395
HIV prevalence,2010,Dickey County ND,38021.0,,,
HIV prevalence,2009,Dickey County ND,38021.0,0,0,4399
HIV prevalence,2008,Dickey County ND,38021.0,0,0,4431
HIV prevalence,2017,Dickinson County MI,26043.0,5,22.9,21858
HIV prevalence,2016,Dickinson County MI,26043.0,,,
HIV prevalence,2015,Dickinson County MI,26043.0,,,
HIV prevalence,2014,Dickinson County MI,26043.0,,,
HIV prevalence,2013,Dickinson County MI,26043.0,,,
HIV prevalence,2012,Dickinson County MI,26043.0,,,
HIV prevalence,2011,Dickinson County MI,26043.0,,,
HIV prevalence,2010,Dickinson County MI,26043.0,,,
HIV prevalence,2009,Dickinson County MI,26043.0,,,
HIV prevalence,2008,Dickinson County MI,26043.0,,,
HIV prevalence,2017,Dickinson County KS,20041.0,7,44.8,15636
HIV prevalence,2016,Dickinson County KS,20041.0,28,178.5,15684
HIV prevalence,2015,Dickinson County KS,20041.0,26,163.7,15885
HIV prevalence,2014,Dickinson County KS,20041.0,28,175,15996
HIV prevalence,2013,Dickinson County KS,20041.0,18,112.1,16055
HIV prevalence,2012,Dickinson County KS,20041.0,9,55.4,16239
HIV prevalence,2011,Dickinson County KS,20041.0,13,80.1,16237
HIV prevalence,2010,Dickinson County KS,20041.0,13,79.7,16302
HIV prevalence,2009,Dickinson County KS,20041.0,,,
HIV prevalence,2008,Dickinson County KS,20041.0,,,
HIV prevalence,2017,Dickinson County IA,19059.0,7,47.2,14833
HIV prevalence,2016,Dickinson County IA,19059.0,7,47.4,14771
HIV prevalence,2015,Dickinson County IA,19059.0,6,40.9,14673
HIV prevalence,2014,Dickinson County IA,19059.0,8,55,14534
HIV prevalence,2013,Dickinson County IA,19059.0,5,34.4,14544
HIV prevalence,2012,Dickinson County IA,19059.0,6,41.2,14565
HIV prevalence,2011,Dickinson County IA,19059.0,7,48.1,14541
HIV prevalence,2010,Dickinson County IA,19059.0,8,55.7,14370
HIV prevalence,2009,Dickinson County IA,19059.0,,,
HIV prevalence,2008,Dickinson County IA,19059.0,,,
HIV prevalence,2017,Dickson County TN,47043.0,66,149.8,44063
HIV prevalence,2016,Dickson County TN,47043.0,60,138.7,43247
HIV prevalence,2015,Dickson County TN,47043.0,61,142.8,42722
HIV prevalence,2014,Dickson County TN,47043.0,62,147.4,42048
HIV prevalence,2013,Dickson County TN,47043.0,59,141.4,41736
HIV prevalence,2012,Dickson County TN,47043.0,44,105.9,41548
HIV prevalence,2011,Dickson County TN,47043.0,45,109.2,41200
HIV prevalence,2010,Dickson County TN,47043.0,42,102.8,40857
HIV prevalence,2009,Dickson County TN,47043.0,37,93.9,39394
HIV prevalence,2008,Dickson County TN,47043.0,33,84.4,39112
HIV prevalence,2017,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2016,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2015,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2014,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2013,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2012,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2011,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2010,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2009,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2008,Dillingham Census Area AK,2070.0,,,
HIV prevalence,2017,Dillon County SC,45033.0,132,527.1,25042
HIV prevalence,2016,Dillon County SC,45033.0,129,513.2,25135
HIV prevalence,2015,Dillon County SC,45033.0,132,520.2,25377
HIV prevalence,2014,Dillon County SC,45033.0,48,188.4,25478
HIV prevalence,2013,Dillon County SC,45033.0,34,133.5,25474
HIV prevalence,2012,Dillon County SC,45033.0,35,137.3,25495
HIV prevalence,2011,Dillon County SC,45033.0,129,502.7,25660
HIV prevalence,2010,Dillon County SC,45033.0,23,88.9,25877
HIV prevalence,2009,Dillon County SC,45033.0,102,413.6,24664
HIV prevalence,2008,Dillon County SC,45033.0,97,393.5,24648
HIV prevalence,2017,Dimmit County TX,48127.0,,,
HIV prevalence,2016,Dimmit County TX,48127.0,,,
HIV prevalence,2015,Dimmit County TX,48127.0,5,58.7,8518
HIV prevalence,2014,Dimmit County TX,48127.0,7,81.8,8556
HIV prevalence,2013,Dimmit County TX,48127.0,5,59,8478
HIV prevalence,2012,Dimmit County TX,48127.0,5,60.7,8235
HIV prevalence,2011,Dimmit County TX,48127.0,7,87.6,7990
HIV prevalence,2010,Dimmit County TX,48127.0,5,63.3,7894
HIV prevalence,2009,Dimmit County TX,48127.0,6,79,7591
HIV prevalence,2008,Dimmit County TX,48127.0,6,79.3,7562
HIV prevalence,2017,Dinwiddie County VA,51053.0,42,171.6,24474
HIV prevalence,2016,Dinwiddie County VA,51053.0,33,135.7,24322
HIV prevalence,2015,Dinwiddie County VA,51053.0,37,153.9,24041
HIV prevalence,2014,Dinwiddie County VA,51053.0,40,167.1,23943
HIV prevalence,2013,Dinwiddie County VA,51053.0,40,167.4,23891
HIV prevalence,2012,Dinwiddie County VA,51053.0,35,145.9,23995
HIV prevalence,2011,Dinwiddie County VA,51053.0,32,134.5,23786
HIV prevalence,2010,Dinwiddie County VA,51053.0,39,164.7,23678
HIV prevalence,2009,Dinwiddie County VA,51053.0,43,191.6,22439
HIV prevalence,2008,Dinwiddie County VA,51053.0,42,187.8,22359
HIV prevalence,2017,District Of Columbia DC,11001.0,14316,2398.9,596785
HIV prevalence,2016,District Of Columbia DC,11001.0,14383,2434.2,590875
HIV prevalence,2015,District Of Columbia DC,11001.0,14278,2452.2,582251
HIV prevalence,2014,District Of Columbia DC,11001.0,14233,2484.9,572788
HIV prevalence,2013,District Of Columbia DC,11001.0,14762,2617.2,564030
HIV prevalence,2012,District Of Columbia DC,11001.0,14741,2667.4,552642
HIV prevalence,2011,District Of Columbia DC,11001.0,14117,2605.6,541801
HIV prevalence,2010,District Of Columbia DC,11001.0,14051,2647.2,530795
HIV prevalence,2009,District Of Columbia DC,11001.0,12541,2430.5,515989
HIV prevalence,2008,District Of Columbia DC,11001.0,11980,2358.2,508021
HIV prevalence,2017,Divide County ND,38023.0,,,
HIV prevalence,2016,Divide County ND,38023.0,,,
HIV prevalence,2015,Divide County ND,38023.0,,,
HIV prevalence,2014,Divide County ND,38023.0,,,
HIV prevalence,2013,Divide County ND,38023.0,0,0,1967
HIV prevalence,2012,Divide County ND,38023.0,0,0,1934
HIV prevalence,2011,Divide County ND,38023.0,0,0,1864
HIV prevalence,2010,Divide County ND,38023.0,0,0,1820
HIV prevalence,2009,Divide County ND,38023.0,0,0,1733
HIV prevalence,2008,Divide County ND,38023.0,0,0,1776
HIV prevalence,2017,Dixie County FL,12029.0,52,359.7,14458
HIV prevalence,2016,Dixie County FL,12029.0,47,328.4,14312
HIV prevalence,2015,Dixie County FL,12029.0,43,302.9,14194
HIV prevalence,2014,Dixie County FL,12029.0,40,288.6,13859
HIV prevalence,2013,Dixie County FL,12029.0,39,281.1,13872
HIV prevalence,2012,Dixie County FL,12029.0,40,287.3,13925
HIV prevalence,2011,Dixie County FL,12029.0,36,255,14120
HIV prevalence,2010,Dixie County FL,12029.0,38,268.4,14158
HIV prevalence,2009,Dixie County FL,12029.0,51,402.9,12659
HIV prevalence,2008,Dixie County FL,12029.0,48,377.2,12725
HIV prevalence,2017,Dixon County NE,31051.0,,,
HIV prevalence,2016,Dixon County NE,31051.0,,,
HIV prevalence,2015,Dixon County NE,31051.0,,,
HIV prevalence,2014,Dixon County NE,31051.0,,,
HIV prevalence,2013,Dixon County NE,31051.0,,,
HIV prevalence,2012,Dixon County NE,31051.0,,,
HIV prevalence,2011,Dixon County NE,31051.0,,,
HIV prevalence,2010,Dixon County NE,31051.0,,,
HIV prevalence,2009,Dixon County NE,31051.0,,,
HIV prevalence,2008,Dixon County NE,31051.0,,,
HIV prevalence,2017,Doddridge County WV,54017.0,,,
HIV prevalence,2016,Doddridge County WV,54017.0,6,78.8,7617
HIV prevalence,2015,Doddridge County WV,54017.0,10,129.4,7730
HIV prevalence,2014,Doddridge County WV,54017.0,11,147.2,7472
HIV prevalence,2013,Doddridge County WV,54017.0,,,
HIV prevalence,2012,Doddridge County WV,54017.0,,,
HIV prevalence,2011,Doddridge County WV,54017.0,,,
HIV prevalence,2010,Doddridge County WV,54017.0,,,
HIV prevalence,2009,Doddridge County WV,54017.0,,,
HIV prevalence,2008,Doddridge County WV,54017.0,,,
HIV prevalence,2017,Dodge County NE,31053.0,6,19.8,30365
HIV prevalence,2016,Dodge County NE,31053.0,6,19.8,30232
HIV prevalence,2015,Dodge County NE,31053.0,6,19.9,30189
HIV prevalence,2014,Dodge County NE,31053.0,6,19.8,30292
HIV prevalence,2013,Dodge County NE,31053.0,8,26.4,30282
HIV prevalence,2012,Dodge County NE,31053.0,7,23.1,30337
HIV prevalence,2011,Dodge County NE,31053.0,8,26.1,30620
HIV prevalence,2010,Dodge County NE,31053.0,14,46.1,30358
HIV prevalence,2009,Dodge County NE,31053.0,15,51,29426
HIV prevalence,2008,Dodge County NE,31053.0,13,44,29542
HIV prevalence,2017,Dodge County GA,13091.0,79,444.2,17786
HIV prevalence,2016,Dodge County GA,13091.0,83,464.2,17881
HIV prevalence,2015,Dodge County GA,13091.0,85,470.6,18064
HIV prevalence,2014,Dodge County GA,13091.0,104,576.2,18049
HIV prevalence,2013,Dodge County GA,13091.0,62,340.8,18192
HIV prevalence,2012,Dodge County GA,13091.0,71,389.7,18217
HIV prevalence,2011,Dodge County GA,13091.0,64,350.6,18255
HIV prevalence,2010,Dodge County GA,13091.0,68,371.1,18325
HIV prevalence,2009,Dodge County GA,13091.0,57,348.6,16349
HIV prevalence,2008,Dodge County GA,13091.0,57,347.4,16407
HIV prevalence,2017,Dodge County MN,27039.0,8,47.3,16919
HIV prevalence,2016,Dodge County MN,27039.0,5,30,16678
HIV prevalence,2015,Dodge County MN,27039.0,,,
HIV prevalence,2014,Dodge County MN,27039.0,6,36.5,16447
HIV prevalence,2013,Dodge County MN,27039.0,5,30.6,16351
HIV prevalence,2012,Dodge County MN,27039.0,5,30.8,16229
HIV prevalence,2011,Dodge County MN,27039.0,5,31,16104
HIV prevalence,2010,Dodge County MN,27039.0,,,
HIV prevalence,2009,Dodge County MN,27039.0,,,
HIV prevalence,2008,Dodge County MN,27039.0,,,
HIV prevalence,2017,Dodge County WI,55027.0,62,82,75583
HIV prevalence,2016,Dodge County WI,55027.0,94,125.2,75097
HIV prevalence,2015,Dodge County WI,55027.0,89,118.3,75232
HIV prevalence,2014,Dodge County WI,55027.0,86,114.2,75317
HIV prevalence,2013,Dodge County WI,55027.0,99,132,75025
HIV prevalence,2012,Dodge County WI,55027.0,140,186.5,75081
HIV prevalence,2011,Dodge County WI,55027.0,144,192.3,74896
HIV prevalence,2010,Dodge County WI,55027.0,136,181.3,75012
HIV prevalence,2009,Dodge County WI,55027.0,135,182.2,74096
HIV prevalence,2008,Dodge County WI,55027.0,132,177.2,74483
