Year,Geography,Female,,Male,
2010,"Charles City County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Charles County, MD",8,12.7,22,38.3
2010,"Charles Mix County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Charleston County, SC",20,13,67,47
2010,"Charlevoix County, MI",0,0,0,0
2010,"Charlotte County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Charlotte County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Charlottesville City, VA",0,0,5,27.4
2010,"Charlton County, GA",0,0,0,0
2010,"Chase County, KS",0,0,0,0
2010,"Chase County, NE",0,0,0,0
2010,"Chatham County, GA",29,25,55,52.2
2010,"Chatham County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chattahoochee County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chattooga County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chautauqua County, KS",0,0,0,0
2010,"Chautauqua County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chaves County, NM",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cheatham County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cheboygan County, MI",0,0,0,0
2010,"Chelan County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chemung County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chenango County, NY",0,0,0,0
2010,"Cherokee County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cherokee County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cherokee County, IA",0,0,0,0
2010,"Cherokee County, KS",0,0,0,0
2010,"Cherokee County, NC",0,0,0,0
2010,"Cherokee County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cherokee County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cherokee County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cherry County, NE",0,0,0,0
2010,"Chesapeake City, VA",11,11.6,28,31.6
2010,"Cheshire County, NH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chester County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chester County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chester County, TN",0,0,0,0
2010,"Chesterfield County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chesterfield County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cheyenne County, CO",0,0,0,0
2010,"Cheyenne County, KS",0,0,0,0
2010,"Cheyenne County, NE",0,0,0,0
2010,"Chickasaw County, IA",0,0,0,0
2010,"Chickasaw County, MS",0,0,5,75.1
2010,"Chicot County, AR",0,0,0,0
2010,"Childress County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chilton County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chippewa County, MI",0,0,0,0
2010,"Chippewa County, MN",0,0,0,0
2010,"Chippewa County, WI",0,0,0,0
2010,"Chisago County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Chittenden County, VT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Choctaw County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Choctaw County, MS",0,0,0,0
2010,"Choctaw County, OK",0,0,0,0
2010,"Chouteau County, MT",0,0,0,0
2010,"Chowan County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Christian County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Christian County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Christian County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Churchill County, NV",0,0,0,0
2010,"Cibola County, NM",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cimarron County, OK",0,0,0,0
2010,"Citrus County, FL",0,0,5,8.2
2010,"Clackamas County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Claiborne County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Claiborne County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Claiborne Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clallam County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clare County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clarendon County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clarion County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clark County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clark County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clark County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clark County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clark County, KS",0,0,0,0
2010,"Clark County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clark County, MO",0,0,0,0
2010,"Clark County, NV",55,6.9,288,35.9
2010,"Clark County, OH",0,0,5,9.1
2010,"Clark County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clark County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clark County, WI",0,0,0,0
2010,"Clarke County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clarke County, GA",11,20.3,15,31.5
2010,"Clarke County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clarke County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clarke County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clatsop County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, IA",0,0,0,0
2010,"Clay County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, IN",0,0,0,0
2010,"Clay County, KS",0,0,0,0
2010,"Clay County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, MN",0,0,0,0
2010,"Clay County, MO",0,0,18,20.6
2010,"Clay County, MS",0,0,0,0
2010,"Clay County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, NE",0,0,0,0
2010,"Clay County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, TN",0,0,0,0
2010,"Clay County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clay County, WV",0,0,0,0
2010,"Clayton County, GA",41,37.7,113,117.4
2010,"Clayton County, IA",0,0,0,0
2010,"Clear Creek County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clearfield County, PA",0,0,6,16.5
2010,"Clearwater County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clearwater County, MN",0,0,0,0
2010,"Cleburne County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cleburne County, AR",0,0,0,0
2010,"Clermont County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cleveland County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cleveland County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cleveland County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clinch County, GA",0,0,0,0
2010,"Clinton County, IA",0,0,0,0
2010,"Clinton County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clinton County, IN",0,0,0,0
2010,"Clinton County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clinton County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Clinton County, MO",0,0,0,0
2010,"Clinton County, NY",0,0,0,0
2010,"Clinton County, OH",0,0,0,0
2010,"Clinton County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cloud County, KS",0,0,0,0
2010,"Coahoma County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coal County, OK",0,0,0,0
2010,"Cobb County, GA",26,8.9,118,43.6
2010,"Cochise County, AZ",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cochran County, TX",0,0,0,0
2010,"Cocke County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coconino County, AZ",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Codington County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coffee County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coffee County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coffee County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coffey County, KS",0,0,0,0
2010,"Coke County, TX",0,0,0,0
2010,"Colbert County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cole County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coleman County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coles County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Colfax County, NE",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Colfax County, NM",0,0,0,0
2010,"Colleton County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Collier County, FL",8,5.6,38,27.9
2010,"Collin County, TX",18,5.6,72,23.7
2010,"Collingsworth County, TX",0,0,0,0
2010,"Colonial Heights City, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Colorado County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Colquitt County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Columbia County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Columbia County, FL",0,0,6,20.5
2010,"Columbia County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Columbia County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Columbia County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Columbia County, PA",0,0,5,18
2010,"Columbia County, WA",0,0,0,0
2010,"Columbia County, WI",0,0,0,0
2010,"Columbiana County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Columbus County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Colusa County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Comal County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Comanche County, KS",0,0,0,0
2010,"Comanche County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Comanche County, TX",0,0,0,0
2010,"Concho County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Concordia Parish, LA",0,0,5,58.1
2010,"Conecuh County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Conejos County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Contra Costa County, CA",15,3.3,82,19.5
2010,"Converse County, WY",0,0,0,0
2010,"Conway County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cook County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cook County, IL",217,9.6,"1,017",49.1
2010,"Cook County, MN",0,0,0,0
2010,"Cooke County, TX",0,0,0,0
2010,"Cooper County, MO",0,0,0,0
2010,"Coos County, NH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coos County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coosa County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Copiah County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Corson County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cortland County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coryell County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Coshocton County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Costilla County, CO",0,0,0,0
2010,"Cottle County, TX",0,0,0,0
2010,"Cotton County, OK",0,0,0,0
2010,"Cottonwood County, MN",0,0,0,0
2010,"Covington City, VA",0,0,0,0
2010,"Covington County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Covington County, MS",0,0,0,0
2010,"Coweta County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cowley County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cowlitz County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Craig County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Craig County, VA",0,0,0,0
2010,"Craighead County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crane County, TX",0,0,0,0
2010,"Craven County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crawford County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crawford County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crawford County, IA",0,0,0,0
2010,"Crawford County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crawford County, IN",0,0,0,0
2010,"Crawford County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crawford County, MI",0,0,0,0
2010,"Crawford County, MO",0,0,0,0
2010,"Crawford County, OH",0,0,0,0
2010,"Crawford County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crawford County, WI",0,0,0,0
2010,"Creek County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crenshaw County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crisp County, GA",8,79.2,6,67
2010,"Crittenden County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crittenden County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crockett County, TN",0,0,0,0
2010,"Crockett County, TX",0,0,0,0
2010,"Crook County, OR",0,0,0,0
2010,"Crook County, WY",0,0,0,0
2010,"Crosby County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cross County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crow Wing County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Crowley County, CO",0,0,0,0
2010,"Culberson County, TX",0,0,0,0
2010,"Cullman County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Culpeper County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cumberland County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2010,"Cumberland County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
