"Date Printed: Sunday, February 9, 2020 10:06:45 PM"
Title: HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories
Footnote(s): Prevalence: Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address.
Diagnosis: HIV data for the year 2018 are preliminary and based on 6 months reporting delay.
Death: Death data based on residence at death.
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2016","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","81",9.9,"814,954"
"HIV diagnoses","2016","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","169",19.7,"856,077"
"HIV diagnoses","2016","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","119",10.7,"1,116,131"
"HIV diagnoses","2015","Indiana","18","55+","All races/ethnicities","Both sexes","All transmission categories","37",2,"1,819,653"
"HIV diagnoses","2015","Indiana","18","45-54","All races/ethnicities","Both sexes","All transmission categories","99",11.3,"875,710"
"HIV diagnoses","2015","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","136",16.6,"819,995"
"HIV diagnoses","2015","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","241",28.4,"847,102"
"HIV diagnoses","2015","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","119",10.6,"1,121,159"
"HIV diagnoses","2014","Indiana","18","55+","All races/ethnicities","Both sexes","All transmission categories","37",2.1,"1,782,523"
"HIV diagnoses","2014","Indiana","18","45-54","All races/ethnicities","Both sexes","All transmission categories","65",7.3,"888,443"
"HIV diagnoses","2014","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","82",10,"822,745"
"HIV diagnoses","2014","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","153",18.1,"844,804"
"HIV diagnoses","2014","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","129",11.4,"1,127,973"
"HIV diagnoses","2013","Indiana","18","55+","All races/ethnicities","Both sexes","All transmission categories","35",2,"1,742,676"
"HIV diagnoses","2013","Indiana","18","45-54","All races/ethnicities","Both sexes","All transmission categories","68",7.5,"902,986"
"HIV diagnoses","2013","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","75",9.1,"824,397"
"HIV diagnoses","2013","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","141",16.8,"840,406"
"HIV diagnoses","2013","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","153",13.6,"1,125,849"
"HIV diagnoses","2012","Indiana","18","55+","All races/ethnicities","Both sexes","All transmission categories","35",2.1,"1,701,614"
"HIV diagnoses","2012","Indiana","18","45-54","All races/ethnicities","Both sexes","All transmission categories","69",7.5,"919,482"
"HIV diagnoses","2012","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","94",11.4,"825,595"
"HIV diagnoses","2012","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","141",16.9,"834,603"
"HIV diagnoses","2012","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","152",13.6,"1,118,664"
"HIV diagnoses","2011","Indiana","18","55+","All races/ethnicities","Both sexes","All transmission categories","32",1.9,"1,659,883"
"HIV diagnoses","2011","Indiana","18","45-54","All races/ethnicities","Both sexes","All transmission categories","62",6.6,"934,736"
"HIV diagnoses","2011","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","106",12.8,"831,083"
"HIV diagnoses","2011","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","143",17.2,"833,112"
"HIV diagnoses","2011","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","122",11,"1,112,637"
"HIV diagnoses","2010","Indiana","18","55+","All races/ethnicities","Both sexes","All transmission categories","30",1.9,"1,619,884"
"HIV diagnoses","2010","Indiana","18","45-54","All races/ethnicities","Both sexes","All transmission categories","77",8.1,"945,189"
"HIV diagnoses","2010","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","122",14.5,"838,825"
"HIV diagnoses","2010","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","136",16.4,"828,927"
"HIV diagnoses","2010","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","121",10.9,"1,107,867"
"HIV diagnoses","2009","Indiana","18","55+","All races/ethnicities","Both sexes","All transmission categories","38",2.4,"1,561,607"
"HIV diagnoses","2009","Indiana","18","45-54","All races/ethnicities","Both sexes","All transmission categories","70",7.5,"939,171"
"HIV diagnoses","2009","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","114",13.4,"850,162"
"HIV diagnoses","2009","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","130",15.5,"838,888"
"HIV diagnoses","2009","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","111",10.2,"1,090,139"
"HIV diagnoses","2008","Indiana","18","55+","All races/ethnicities","Both sexes","All transmission categories","38",2.5,"1,521,589"
"HIV diagnoses","2008","Indiana","18","45-54","All races/ethnicities","Both sexes","All transmission categories","79",8.4,"935,173"
"HIV diagnoses","2008","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","133",15.3,"868,060"
"HIV diagnoses","2008","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","125",15,"833,188"
"HIV diagnoses","2008","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","88",8.1,"1,088,313"
"HIV diagnoses","2018","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","11",1.1,"957,367"
"HIV diagnoses","2018","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","15",4,"371,331"
"HIV diagnoses","2018","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","25",6.6,"379,935"
"HIV diagnoses","2018","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","45",11.3,"397,715"
"HIV diagnoses","2018","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","20",3.8,"524,191"
"HIV diagnoses","2017","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","16",1.7,"943,132"
"HIV diagnoses","2017","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","22",5.8,"380,576"
"HIV diagnoses","2017","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","14",3.8,"372,809"
"HIV diagnoses","2017","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","38",9.6,"396,149"
"HIV diagnoses","2017","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","34",6.5,"524,363"
"HIV diagnoses","2016","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","14",1.5,"928,115"
"HIV diagnoses","2016","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","21",5.4,"388,904"
"HIV diagnoses","2016","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","28",7.6,"367,344"
"HIV diagnoses","2016","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","42",10.7,"393,859"
"HIV diagnoses","2016","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","28",5.3,"527,028"
"HIV diagnoses","2015","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","15",1.6,"912,211"
"HIV diagnoses","2015","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","23",5.8,"396,887"
"HIV diagnoses","2015","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","26",7.1,"365,447"
"HIV diagnoses","2015","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","28",7.1,"391,958"
"HIV diagnoses","2015","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","32",6,"529,272"
"HIV diagnoses","2014","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","16",1.8,"895,762"
"HIV diagnoses","2014","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","17",4.2,"405,051"
"HIV diagnoses","2014","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","17",4.7,"362,894"
"HIV diagnoses","2014","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","27",6.9,"391,758"
"HIV diagnoses","2014","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","17",3.2,"529,654"
"HIV diagnoses","2013","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","21",2.4,"879,834"
"HIV diagnoses","2013","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","27",6.5,"413,159"
"HIV diagnoses","2013","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","26",7.2,"361,331"
"HIV diagnoses","2013","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","29",7.4,"390,085"
"HIV diagnoses","2013","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","17",3.2,"525,789"
"HIV diagnoses","2012","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","12",1.4,"863,278"
"HIV diagnoses","2012","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","24",5.7,"422,328"
"HIV diagnoses","2012","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","27",7.5,"359,682"
"HIV diagnoses","2012","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","32",8.2,"389,052"
"HIV diagnoses","2012","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","21",4,"519,251"
"HIV diagnoses","2011","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","8",0.9,"846,055"
"HIV diagnoses","2011","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","21",4.9,"431,433"
"HIV diagnoses","2011","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","24",6.7,"360,783"
"HIV diagnoses","2011","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","33",8.5,"388,774"
"HIV diagnoses","2011","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","26",5,"515,998"
"HIV diagnoses","2010","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","7",0.8,"829,608"
"HIV diagnoses","2010","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","28",6.4,"438,441"
"HIV diagnoses","2010","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","28",7.7,"363,790"
"HIV diagnoses","2010","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","30",7.8,"384,012"
"HIV diagnoses","2010","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","21",4.1,"510,833"
"HIV diagnoses","2009","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","13",1.6,"798,966"
"HIV diagnoses","2009","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","15",3.4,"439,758"
"HIV diagnoses","2009","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","35",9.5,"367,525"
"HIV diagnoses","2009","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","38",10.4,"367,097"
"HIV diagnoses","2009","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","22",4.2,"522,702"
"HIV diagnoses","2008","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","10",1.3,"783,894"
"HIV diagnoses","2008","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","22",5,"440,490"
"HIV diagnoses","2008","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","22",5.8,"376,648"
"HIV diagnoses","2008","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","28",7.8,"359,923"
"HIV diagnoses","2008","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","13",2.5,"525,172"
"HIV diagnoses","2018","Kansas","20","55+","All races/ethnicities","Both sexes","All transmission categories","9",1.1,"835,666"
"HIV diagnoses","2018","Kansas","20","45-54","All races/ethnicities","Both sexes","All transmission categories","18",5.4,"335,937"
"HIV diagnoses","2018","Kansas","20","35-44","All races/ethnicities","Both sexes","All transmission categories","32",9,"356,322"
"HIV diagnoses","2018","Kansas","20","25-34","All races/ethnicities","Both sexes","All transmission categories","54",14.1,"382,884"
"HIV diagnoses","2018","Kansas","20","13-24","All races/ethnicities","Both sexes","All transmission categories","41",8.3,"492,644"
"HIV diagnoses","2017","Kansas","20","55+","All races/ethnicities","Both sexes","All transmission categories","7",0.9,"822,016"
"HIV diagnoses","2017","Kansas","20","45-54","All races/ethnicities","Both sexes","All transmission categories","14",4.1,"345,043"
"HIV diagnoses","2017","Kansas","20","35-44","All races/ethnicities","Both sexes","All transmission categories","15",4.3,"351,466"
"HIV diagnoses","2017","Kansas","20","25-34","All races/ethnicities","Both sexes","All transmission categories","39",10.2,"384,106"
"HIV diagnoses","2017","Kansas","20","13-24","All races/ethnicities","Both sexes","All transmission categories","44",8.9,"495,112"
"HIV diagnoses","2016","Kansas","20","55+","All races/ethnicities","Both sexes","All transmission categories","14",1.7,"807,686"
"HIV diagnoses","2016","Kansas","20","45-54","All races/ethnicities","Both sexes","All transmission categories","22",6.2,"353,141"
"HIV diagnoses","2016","Kansas","20","35-44","All races/ethnicities","Both sexes","All transmission categories","31",8.9,"348,106"
"HIV diagnoses","2016","Kansas","20","25-34","All races/ethnicities","Both sexes","All transmission categories","53",13.7,"385,526"
